Order ID,Order Date,Ship Date,Product Category,Sub-Category,Customer Segment,Region,Country,City,Sales,Quantity,Discount,Profit,Ship Mode
DEMO-00201,2024-02-03,2024-02-10,Furniture,Bookcases,Consumer,South,Australia,Demo City 7,464.66,10,0.0,141.0,Standard Class
DEMO-00202,2023-06-21,2023-06-24,Office Supplies,Paper,Consumer,East,Japan,Demo City 6,368.51,9,0.0,-5.35,Standard Class
DEMO-00203,2023-05-28,2023-06-04,Furniture,Chairs,Corporate,South,Brazil,Demo City 20,234.56,6,0.3,-24.05,Second Class
DEMO-00204,2024-03-29,2024-04-02,Technology,Phones,Consumer,West,United States,Demo City 6,129.75,3,0.2,24.12,Standard Class
DEMO-00205,2024-11-27,2024-11-29,Furniture,Tables,Consumer,South,Brazil,Demo City 4,150.65,4,0.2,0.59,Second Class
DEMO-00206,2024-11-23,2024-11-26,Technology,Phones,Consumer,North,Canada,Demo City 3,5935.51,11,0.1,-583.1,Standard Class
DEMO-00207,2023-09-29,2023-10-05,Office Supplies,Paper,Consumer,East,India,Demo City 16,480.34,9,0.0,151.71,Standard Class
DEMO-00208,2023-05-14,2023-05-20,Office Supplies,Paper,Home Office,West,Germany,Demo City 4,205.21,4,0.2,9.84,First Class
DEMO-00209,2023-06-26,2023-07-02,Office Supplies,Binders,Consumer,South,Brazil,Demo City 13,129.78,10,0.1,22.76,Standard Class
DEMO-00210,2025-06-30,2025-07-06,Office Supplies,Storage,Home Office,North,Canada,Demo City 24,734.78,6,0.1,68.75,Standard Class
DEMO-00211,2024-05-11,2024-05-18,Office Supplies,Paper,Home Office,East,India,Demo City 25,95.68,8,0.1,15.46,Same Day
DEMO-00212,2023-09-01,2023-09-02,Technology,Accessories,Corporate,West,United States,Demo City 19,835.93,4,0.2,161.31,Same Day
DEMO-00213,2025-05-04,2025-05-07,Technology,Phones,Home Office,South,Australia,Demo City 7,104.86,9,0.05,17.17,Second Class
DEMO-00214,2025-10-02,2025-10-07,Technology,Phones,Corporate,East,India,Demo City 19,285.61,8,0.3,-55.72,Second Class
DEMO-00215,2024-03-31,2024-04-07,Furniture,Bookcases,Consumer,North,Canada,Demo City 11,223.8,4,0.3,-7.15,First Class
DEMO-00216,2024-08-22,2024-08-26,Furniture,Tables,Home Office,South,Australia,Demo City 24,527.4,10,0.2,-52.68,Standard Class
DEMO-00217,2024-02-11,2024-02-17,Office Supplies,Storage,Corporate,North,Canada,Demo City 4,29.79,1,0.5,-3.81,Second Class
DEMO-00218,2023-03-05,2023-03-08,Technology,Machines,Corporate,South,Brazil,Demo City 4,315.38,8,0.0,34.78,Standard Class
DEMO-00219,2023-11-15,2023-11-17,Technology,Phones,Consumer,West,United States,Demo City 6,289.2,10,0.3,16.7,Standard Class
DEMO-00220,2025-03-15,2025-03-20,Furniture,Chairs,Home Office,North,Canada,Demo City 2,541.62,11,0.0,36.36,First Class
DEMO-00221,2025-02-10,2025-02-13,Furniture,Chairs,Corporate,West,United States,Demo City 3,106.43,8,0.1,5.64,Standard Class
DEMO-00222,2025-01-24,2025-01-27,Furniture,Bookcases,Home Office,West,Germany,Demo City 20,477.28,3,0.0,114.92,Same Day
DEMO-00223,2024-12-13,2024-12-20,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 30,871.19,9,0.05,47.53,First Class
DEMO-00224,2025-10-09,2025-10-10,Technology,Phones,Home Office,South,Brazil,Demo City 19,2180.07,7,0.2,-160.64,First Class
DEMO-00225,2025-12-26,2025-12-28,Furniture,Chairs,Corporate,East,Japan,Demo City 25,40.09,1,0.1,-1.24,First Class
DEMO-00226,2024-08-14,2024-08-18,Office Supplies,Paper,Corporate,North,United Kingdom,Demo City 22,481.79,10,0.1,-19.48,Same Day
DEMO-00227,2024-03-24,2024-03-28,Office Supplies,Storage,Corporate,South,Australia,Demo City 16,942.44,6,0.2,138.64,Same Day
DEMO-00228,2024-04-11,2024-04-13,Furniture,Chairs,Consumer,South,Australia,Demo City 18,70.26,6,0.5,-7.65,Standard Class
DEMO-00229,2025-12-04,2025-12-06,Furniture,Chairs,Home Office,South,Brazil,Demo City 30,309.23,9,0.2,3.32,Standard Class
DEMO-00230,2023-06-17,2023-06-19,Furniture,Chairs,Home Office,East,India,Demo City 29,127.97,4,0.2,7.82,First Class
DEMO-00231,2024-01-19,2024-01-21,Technology,Machines,Consumer,West,United States,Demo City 20,84.65,10,0.5,-9.49,First Class
DEMO-00232,2024-03-16,2024-03-23,Office Supplies,Paper,Consumer,West,United States,Demo City 12,399.37,11,0.1,-55.08,First Class
DEMO-00233,2025-10-03,2025-10-10,Office Supplies,Binders,Home Office,West,United States,Demo City 29,681.98,4,0.1,6.73,Second Class
DEMO-00234,2024-03-27,2024-03-30,Technology,Machines,Home Office,South,Australia,Demo City 25,341.85,7,0.1,48.32,Second Class
DEMO-00235,2023-03-03,2023-03-05,Furniture,Chairs,Home Office,South,Australia,Demo City 30,25.38,2,0.0,0.58,First Class
DEMO-00236,2025-01-22,2025-01-23,Technology,Phones,Consumer,North,United Kingdom,Demo City 28,220.65,4,0.0,31.79,First Class
DEMO-00237,2025-01-08,2025-01-12,Office Supplies,Binders,Consumer,North,Canada,Demo City 14,138.22,10,0.0,35.75,Same Day
DEMO-00238,2025-01-16,2025-01-18,Furniture,Bookcases,Consumer,West,United States,Demo City 25,80.68,1,0.0,10.93,First Class
DEMO-00239,2025-10-05,2025-10-09,Technology,Machines,Corporate,East,India,Demo City 23,67.05,7,0.5,-3.85,Standard Class
DEMO-00240,2024-08-18,2024-08-23,Office Supplies,Paper,Corporate,North,Canada,Demo City 19,197.6,4,0.2,-37.73,Same Day
DEMO-00241,2025-01-30,2025-02-01,Furniture,Chairs,Consumer,West,United States,Demo City 26,186.32,8,0.0,8.12,Standard Class
DEMO-00242,2024-04-22,2024-04-24,Furniture,Tables,Home Office,South,Brazil,Demo City 16,90.81,5,0.0,10.3,Standard Class
DEMO-00243,2023-08-03,2023-08-10,Technology,Phones,Home Office,West,Germany,Demo City 6,565.0,11,0.0,69.85,First Class
DEMO-00244,2024-11-29,2024-12-04,Office Supplies,Binders,Consumer,North,Canada,Demo City 20,33.98,10,0.2,-0.81,First Class
DEMO-00245,2024-08-19,2024-08-22,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 4,1064.83,9,0.3,-23.01,First Class
DEMO-00246,2024-07-24,2024-07-30,Technology,Phones,Consumer,South,Australia,Demo City 29,64.32,2,0.0,4.91,Same Day
DEMO-00247,2023-05-16,2023-05-18,Furniture,Chairs,Home Office,South,Brazil,Demo City 20,229.27,10,0.0,6.2,Same Day
DEMO-00248,2024-03-30,2024-04-03,Furniture,Bookcases,Home Office,North,Canada,Demo City 5,20.93,1,0.2,-1.14,Second Class
DEMO-00249,2025-05-27,2025-06-03,Furniture,Chairs,Corporate,South,Brazil,Demo City 6,189.7,10,0.1,42.49,Standard Class
DEMO-00250,2023-05-26,2023-05-27,Furniture,Tables,Consumer,West,Germany,Demo City 14,222.46,6,0.0,20.44,Standard Class
DEMO-00251,2025-01-20,2025-01-25,Technology,Phones,Corporate,South,Australia,Demo City 10,174.59,5,0.1,22.27,First Class
DEMO-00252,2025-04-17,2025-04-23,Office Supplies,Paper,Corporate,North,Canada,Demo City 26,68.65,1,0.0,13.76,First Class
DEMO-00253,2025-03-19,2025-03-20,Technology,Phones,Home Office,East,India,Demo City 26,23.61,1,0.1,0.43,Same Day
DEMO-00254,2024-07-03,2024-07-08,Technology,Phones,Home Office,North,United Kingdom,Demo City 30,442.67,7,0.2,38.27,Same Day
DEMO-00255,2023-04-11,2023-04-18,Office Supplies,Paper,Consumer,North,Canada,Demo City 3,280.68,5,0.1,-15.04,Second Class
DEMO-00256,2023-01-21,2023-01-22,Technology,Phones,Consumer,West,Germany,Demo City 22,821.07,4,0.1,159.33,Same Day
DEMO-00257,2025-03-10,2025-03-14,Office Supplies,Storage,Home Office,South,Australia,Demo City 30,445.87,6,0.0,105.76,Second Class
DEMO-00258,2025-08-02,2025-08-05,Office Supplies,Paper,Corporate,East,Japan,Demo City 28,732.65,10,0.1,-144.5,Same Day
DEMO-00259,2025-02-21,2025-02-26,Technology,Accessories,Consumer,North,United Kingdom,Demo City 16,199.67,4,0.0,53.6,First Class
DEMO-00260,2024-12-16,2024-12-19,Furniture,Chairs,Home Office,South,Australia,Demo City 2,924.25,4,0.05,51.65,First Class
DEMO-00261,2024-08-29,2024-08-30,Technology,Machines,Consumer,North,Canada,Demo City 21,869.68,10,0.05,0.47,First Class
DEMO-00262,2024-03-31,2024-04-05,Furniture,Bookcases,Home Office,North,Canada,Demo City 15,87.55,9,0.3,-7.65,Second Class
DEMO-00263,2024-01-16,2024-01-17,Furniture,Chairs,Home Office,North,Canada,Demo City 19,234.75,6,0.1,54.17,Second Class
DEMO-00264,2023-10-26,2023-10-28,Technology,Machines,Corporate,North,United Kingdom,Demo City 13,72.57,2,0.0,13.55,Second Class
DEMO-00265,2023-11-16,2023-11-22,Office Supplies,Binders,Home Office,South,Brazil,Demo City 11,251.89,4,0.0,10.47,Same Day
DEMO-00266,2025-03-14,2025-03-20,Technology,Accessories,Home Office,East,Japan,Demo City 6,404.69,6,0.05,69.17,Second Class
DEMO-00267,2025-10-12,2025-10-19,Technology,Accessories,Home Office,West,Germany,Demo City 2,205.84,9,0.05,-14.3,Standard Class
DEMO-00268,2024-07-22,2024-07-28,Technology,Accessories,Consumer,East,India,Demo City 23,29.33,1,0.2,6.4,Second Class
DEMO-00269,2025-07-20,2025-07-23,Office Supplies,Paper,Home Office,South,Australia,Demo City 6,53.65,1,0.1,9.32,Second Class
DEMO-00270,2024-05-27,2024-05-29,Office Supplies,Binders,Corporate,West,Germany,Demo City 2,235.27,5,0.05,11.86,Standard Class
DEMO-00271,2025-01-03,2025-01-10,Office Supplies,Paper,Home Office,South,Australia,Demo City 15,786.67,7,0.1,99.72,Same Day
DEMO-00272,2023-11-29,2023-12-04,Furniture,Chairs,Consumer,West,United States,Demo City 5,186.09,2,0.1,28.53,Same Day
DEMO-00273,2023-07-17,2023-07-23,Office Supplies,Paper,Consumer,North,Canada,Demo City 16,175.83,7,0.2,-11.1,First Class
DEMO-00274,2023-10-11,2023-10-13,Technology,Phones,Consumer,South,Brazil,Demo City 4,145.32,8,0.0,30.07,First Class
DEMO-00275,2023-10-09,2023-10-13,Furniture,Bookcases,Home Office,East,India,Demo City 28,101.57,5,0.0,34.14,Standard Class
DEMO-00276,2025-01-17,2025-01-21,Office Supplies,Storage,Corporate,North,United Kingdom,Demo City 10,295.26,11,0.3,-34.57,Standard Class
DEMO-00277,2023-05-08,2023-05-13,Furniture,Chairs,Corporate,West,Germany,Demo City 18,209.32,3,0.2,25.61,First Class
DEMO-00278,2025-07-20,2025-07-23,Furniture,Bookcases,Corporate,North,United Kingdom,Demo City 27,505.9,11,0.2,17.9,First Class
DEMO-00279,2023-07-26,2023-07-28,Furniture,Bookcases,Consumer,South,Australia,Demo City 10,46.76,1,0.05,7.87,First Class
DEMO-00280,2023-11-14,2023-11-19,Technology,Phones,Home Office,South,Brazil,Demo City 9,155.97,4,0.1,19.64,First Class
DEMO-00281,2024-08-12,2024-08-19,Technology,Machines,Corporate,West,Germany,Demo City 1,281.99,9,0.0,77.5,Standard Class
DEMO-00282,2025-07-02,2025-07-09,Furniture,Tables,Corporate,East,India,Demo City 28,83.39,2,0.2,-2.33,First Class
DEMO-00283,2025-02-15,2025-02-17,Furniture,Chairs,Home Office,West,Germany,Demo City 23,553.05,10,0.3,1.72,First Class
DEMO-00284,2025-01-27,2025-01-28,Furniture,Tables,Home Office,South,Brazil,Demo City 22,522.03,3,0.05,19.15,Same Day
DEMO-00285,2023-08-24,2023-08-27,Technology,Accessories,Consumer,North,Canada,Demo City 21,91.37,4,0.5,-28.53,Standard Class
DEMO-00286,2023-12-09,2023-12-15,Technology,Phones,Corporate,East,Japan,Demo City 8,122.06,1,0.0,6.79,Second Class
DEMO-00287,2024-11-24,2024-12-01,Office Supplies,Binders,Home Office,South,Brazil,Demo City 25,223.56,4,0.1,54.81,Standard Class
DEMO-00288,2023-04-21,2023-04-27,Furniture,Bookcases,Corporate,South,Brazil,Demo City 19,177.29,2,0.05,39.1,Same Day
DEMO-00289,2024-03-11,2024-03-18,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 4,98.09,1,0.1,12.77,Standard Class
DEMO-00290,2023-12-03,2023-12-04,Technology,Machines,Corporate,East,India,Demo City 3,275.01,6,0.1,68.09,First Class
DEMO-00291,2025-02-02,2025-02-03,Technology,Accessories,Home Office,West,Germany,Demo City 29,59.14,5,0.1,9.97,Second Class
DEMO-00292,2023-11-26,2023-11-27,Technology,Machines,Consumer,East,India,Demo City 17,23.96,1,0.3,-1.82,Same Day
DEMO-00293,2023-01-31,2023-02-04,Office Supplies,Storage,Home Office,North,Canada,Demo City 13,208.59,7,0.1,72.43,Standard Class
DEMO-00294,2025-10-02,2025-10-07,Furniture,Bookcases,Consumer,West,Germany,Demo City 25,47.52,1,0.1,8.29,Second Class
DEMO-00295,2025-04-18,2025-04-20,Technology,Machines,Corporate,South,Brazil,Demo City 2,792.01,6,0.1,199.45,Standard Class
DEMO-00296,2023-04-18,2023-04-20,Office Supplies,Binders,Consumer,West,United States,Demo City 18,741.99,7,0.0,53.24,Standard Class
DEMO-00297,2023-04-27,2023-04-28,Technology,Machines,Corporate,North,Canada,Demo City 11,829.05,9,0.5,-15.8,Same Day
DEMO-00298,2024-03-10,2024-03-12,Office Supplies,Binders,Consumer,South,Australia,Demo City 12,19.87,1,0.1,1.86,First Class
DEMO-00299,2023-08-11,2023-08-13,Furniture,Tables,Corporate,East,India,Demo City 23,482.44,9,0.2,-44.49,Second Class
DEMO-00300,2023-08-04,2023-08-08,Office Supplies,Storage,Corporate,South,Australia,Demo City 11,213.42,11,0.2,1.65,Standard Class
DEMO-00301,2023-04-18,2023-04-20,Furniture,Bookcases,Home Office,North,United Kingdom,Demo City 26,531.68,6,0.0,25.48,Standard Class
DEMO-00302,2023-10-15,2023-10-21,Technology,Phones,Home Office,West,Germany,Demo City 27,200.13,8,0.0,37.05,First Class
DEMO-00303,2023-07-28,2023-08-02,Office Supplies,Binders,Corporate,East,India,Demo City 21,107.56,4,0.2,-15.39,Same Day
DEMO-00304,2025-07-06,2025-07-11,Furniture,Chairs,Consumer,West,United States,Demo City 15,117.84,2,0.0,8.66,Second Class
DEMO-00305,2023-11-09,2023-11-15,Office Supplies,Storage,Corporate,East,Japan,Demo City 29,729.81,7,0.2,61.11,First Class
DEMO-00306,2024-08-30,2024-09-04,Technology,Phones,Consumer,East,Japan,Demo City 12,67.05,2,0.05,-9.2,First Class
DEMO-00307,2023-11-20,2023-11-23,Technology,Machines,Corporate,North,Canada,Demo City 26,1292.3,9,0.3,-134.91,Same Day
DEMO-00308,2024-02-16,2024-02-18,Technology,Phones,Corporate,East,India,Demo City 28,187.75,6,0.05,29.97,Same Day
DEMO-00309,2025-07-25,2025-07-28,Furniture,Bookcases,Home Office,East,Japan,Demo City 25,325.63,3,0.0,18.82,Same Day
DEMO-00310,2025-11-24,2025-12-01,Furniture,Bookcases,Home Office,North,United Kingdom,Demo City 20,401.24,7,0.5,-10.25,First Class
DEMO-00311,2024-11-17,2024-11-22,Office Supplies,Storage,Home Office,East,Japan,Demo City 15,1243.15,3,0.3,-74.75,Same Day
DEMO-00312,2025-05-04,2025-05-09,Office Supplies,Storage,Corporate,South,Australia,Demo City 21,22.43,1,0.3,-1.44,Second Class
DEMO-00313,2023-01-23,2023-01-25,Office Supplies,Storage,Corporate,North,Canada,Demo City 30,29.69,2,0.0,4.79,Standard Class
DEMO-00314,2024-04-20,2024-04-22,Furniture,Bookcases,Home Office,North,Canada,Demo City 2,321.61,7,0.05,29.64,Same Day
DEMO-00315,2024-07-30,2024-07-31,Office Supplies,Paper,Home Office,West,United States,Demo City 28,379.77,7,0.2,53.72,First Class
DEMO-00316,2023-01-01,2023-01-05,Technology,Accessories,Corporate,West,United States,Demo City 25,205.61,5,0.0,39.65,Standard Class
DEMO-00317,2025-10-23,2025-10-26,Technology,Accessories,Corporate,East,Japan,Demo City 8,124.79,5,0.5,-6.62,Second Class
DEMO-00318,2023-09-18,2023-09-20,Technology,Phones,Corporate,East,Japan,Demo City 27,1420.4,11,0.05,303.78,Standard Class
DEMO-00319,2023-12-20,2023-12-23,Office Supplies,Binders,Consumer,East,Japan,Demo City 22,491.83,8,0.2,78.02,Standard Class
DEMO-00320,2024-06-04,2024-06-10,Furniture,Tables,Corporate,East,India,Demo City 5,302.8,11,0.0,54.9,First Class
DEMO-00321,2023-11-11,2023-11-17,Technology,Accessories,Consumer,East,Japan,Demo City 22,719.29,10,0.0,111.02,Standard Class
DEMO-00322,2023-04-06,2023-04-09,Furniture,Bookcases,Home Office,North,United Kingdom,Demo City 20,142.94,5,0.05,40.78,Same Day
DEMO-00323,2024-02-10,2024-02-13,Office Supplies,Storage,Home Office,East,Japan,Demo City 18,43.44,2,0.05,-2.05,Same Day
DEMO-00324,2023-04-22,2023-04-24,Furniture,Tables,Corporate,South,Australia,Demo City 25,348.77,8,0.1,19.72,Standard Class
DEMO-00325,2023-12-08,2023-12-14,Office Supplies,Paper,Consumer,East,India,Demo City 5,125.39,4,0.3,-33.25,Second Class
DEMO-00326,2025-09-22,2025-09-29,Technology,Accessories,Consumer,North,Canada,Demo City 18,614.87,10,0.3,-5.82,Same Day
DEMO-00327,2025-01-02,2025-01-04,Office Supplies,Storage,Consumer,East,India,Demo City 18,48.67,5,0.1,8.34,Second Class
DEMO-00328,2024-11-04,2024-11-06,Office Supplies,Paper,Home Office,West,Germany,Demo City 12,158.56,7,0.1,-0.1,Standard Class
DEMO-00329,2025-06-26,2025-07-03,Office Supplies,Binders,Home Office,East,Japan,Demo City 28,603.12,9,0.1,141.32,Same Day
DEMO-00330,2024-03-06,2024-03-12,Technology,Phones,Corporate,East,India,Demo City 28,675.63,10,0.5,-40.16,Same Day
DEMO-00331,2025-01-25,2025-01-28,Technology,Machines,Corporate,South,Brazil,Demo City 17,199.82,7,0.0,69.81,Standard Class
DEMO-00332,2024-03-02,2024-03-06,Technology,Phones,Corporate,South,Australia,Demo City 18,823.88,9,0.3,-143.94,Second Class
DEMO-00333,2025-05-08,2025-05-14,Technology,Machines,Home Office,South,Brazil,Demo City 2,270.17,6,0.1,61.23,Second Class
DEMO-00334,2025-05-08,2025-05-14,Furniture,Tables,Consumer,West,Germany,Demo City 23,283.46,10,0.0,45.75,First Class
DEMO-00335,2023-09-15,2023-09-22,Technology,Accessories,Home Office,South,Brazil,Demo City 6,259.34,6,0.3,-3.72,Standard Class
DEMO-00336,2025-01-07,2025-01-11,Office Supplies,Paper,Corporate,West,Germany,Demo City 22,79.71,1,0.05,6.16,Same Day
DEMO-00337,2024-09-03,2024-09-08,Furniture,Bookcases,Home Office,East,India,Demo City 3,1096.38,6,0.3,-84.02,Standard Class
DEMO-00338,2024-07-29,2024-08-05,Technology,Accessories,Consumer,North,United Kingdom,Demo City 13,44.88,2,0.3,-0.78,First Class
DEMO-00339,2023-10-06,2023-10-12,Furniture,Bookcases,Home Office,East,Japan,Demo City 10,224.95,9,0.05,23.8,Standard Class
DEMO-00340,2023-02-07,2023-02-10,Technology,Accessories,Consumer,South,Australia,Demo City 18,259.54,10,0.0,68.24,Second Class
DEMO-00341,2023-11-27,2023-12-03,Office Supplies,Binders,Consumer,North,Canada,Demo City 7,418.98,6,0.2,-68.21,Same Day
DEMO-00342,2025-12-20,2025-12-21,Office Supplies,Storage,Consumer,South,Brazil,Demo City 2,459.86,9,0.0,-14.15,First Class
DEMO-00343,2024-07-10,2024-07-15,Furniture,Tables,Home Office,West,United States,Demo City 18,33.21,1,0.3,5.08,First Class
DEMO-00344,2024-10-09,2024-10-16,Furniture,Tables,Corporate,East,Japan,Demo City 3,193.71,11,0.0,54.29,First Class
DEMO-00345,2023-06-18,2023-06-19,Technology,Phones,Home Office,West,Germany,Demo City 19,452.71,11,0.0,78.74,Second Class
DEMO-00346,2025-05-12,2025-05-13,Furniture,Chairs,Corporate,East,Japan,Demo City 7,312.03,6,0.05,84.94,Second Class
DEMO-00347,2024-05-11,2024-05-14,Technology,Accessories,Home Office,North,United Kingdom,Demo City 22,264.55,8,0.2,-15.5,Standard Class
DEMO-00348,2025-07-20,2025-07-23,Furniture,Tables,Home Office,East,India,Demo City 23,336.5,11,0.3,-6.08,Same Day
DEMO-00349,2023-10-31,2023-11-02,Furniture,Tables,Consumer,West,United States,Demo City 18,471.49,6,0.0,37.82,First Class
DEMO-00350,2024-05-01,2024-05-02,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 16,171.43,2,0.0,38.91,Second Class
DEMO-00351,2024-10-29,2024-10-30,Office Supplies,Storage,Home Office,East,India,Demo City 30,300.35,5,0.3,22.53,Same Day
DEMO-00352,2023-05-22,2023-05-24,Office Supplies,Storage,Corporate,East,India,Demo City 17,150.74,6,0.0,-5.81,Second Class
DEMO-00353,2024-07-26,2024-07-29,Technology,Accessories,Consumer,West,Germany,Demo City 6,315.43,8,0.2,-0.41,Same Day
DEMO-00354,2025-08-28,2025-08-30,Furniture,Tables,Consumer,South,Australia,Demo City 3,129.18,5,0.0,31.02,Same Day
DEMO-00355,2024-08-10,2024-08-16,Office Supplies,Paper,Home Office,South,Australia,Demo City 14,154.64,5,0.1,45.24,First Class
DEMO-00356,2023-08-24,2023-08-27,Office Supplies,Binders,Consumer,South,Brazil,Demo City 13,656.69,9,0.1,55.23,Second Class
DEMO-00357,2025-04-01,2025-04-06,Office Supplies,Storage,Corporate,North,United Kingdom,Demo City 1,109.5,5,0.1,14.02,Standard Class
DEMO-00358,2023-12-28,2024-01-01,Furniture,Tables,Consumer,North,United Kingdom,Demo City 4,66.49,2,0.0,8.61,Standard Class
DEMO-00359,2024-03-24,2024-03-25,Technology,Accessories,Home Office,North,Canada,Demo City 12,649.57,7,0.05,-24.29,Standard Class
DEMO-00360,2024-08-18,2024-08-25,Office Supplies,Storage,Consumer,North,Canada,Demo City 12,465.3,2,0.5,-160.4,Same Day
DEMO-00361,2023-12-03,2023-12-05,Furniture,Tables,Home Office,North,United Kingdom,Demo City 15,289.52,7,0.1,52.55,Second Class
DEMO-00362,2024-11-01,2024-11-06,Office Supplies,Storage,Consumer,East,India,Demo City 16,928.57,11,0.0,93.09,First Class
DEMO-00363,2025-08-18,2025-08-19,Technology,Phones,Home Office,East,India,Demo City 24,917.59,6,0.0,315.85,Same Day
DEMO-00364,2023-10-07,2023-10-12,Furniture,Tables,Corporate,North,United Kingdom,Demo City 15,42.54,2,0.2,-5.37,Second Class
DEMO-00365,2025-10-09,2025-10-14,Furniture,Bookcases,Corporate,East,Japan,Demo City 23,1163.9,7,0.0,218.52,Second Class
DEMO-00366,2023-05-24,2023-05-30,Office Supplies,Storage,Consumer,North,United Kingdom,Demo City 20,20.2,3,0.0,0.43,Second Class
